Time,Lat,Lon,scPDSI
1411,50.25,16.5,-2.987
1411,50.75,16.5,-2.549
1412,49.25,13.5,-2.675
1412,49.75,13.5,-2.25
1412,50.25,13.5,-3.173
1412,50.75,13.5,-2.724
1412,49.25,14,-3.117
1412,49.75,14,-2.051
1412,50.25,14,-2.924
1412,50.75,14,-2.256
1412,49.25,14.5,-2.041
1412,49.75,14.5,-3.611
1412,50.25,14.5,-2.325
1412,50.75,14.5,-1.834
1412,49.25,15,-4.029
1412,49.75,15,-2.379
1412,50.25,15,-3.117
1412,50.75,15,-3.136
1412,49.25,15.5,-3.188
1412,49.75,15.5,-2.761
1412,50.25,15.5,-3.209
1412,50.75,15.5,-1.339
1412,49.25,16,-2.499
1412,49.75,16,-3.046
1412,50.25,16,-3.039
1412,50.75,16,-1.669
1412,49.25,16.5,-1.598
1412,49.75,16.5,-3.333
1412,50.25,16.5,-3.28
1412,50.75,16.5,-1.535
1413,49.25,13.5,-0.624
1413,49.75,13.5,0.034
1413,50.25,13.5,-0.122
1413,50.75,13.5,-1.222
1413,49.25,14,-2.087
1413,49.75,14,0.891
1413,50.25,14,-0.46
1413,50.75,14,-1.185
1413,49.25,14.5,-0.168
1413,49.75,14.5,-0.878
1413,50.25,14.5,0.213
1413,50.75,14.5,0.17
1413,49.25,15,-1.438
1413,49.75,15,-0.311
1413,50.25,15,0.016
1413,50.75,15,-0.196
1413,49.25,15.5,-0.998
1413,49.75,15.5,-0.173
1413,50.25,15.5,-0.378
1413,50.75,15.5,0.616
1413,49.25,16,-0.606
1413,49.75,16,-1.457
1413,50.25,16,-1.174
1413,50.75,16,0.285
1413,49.25,16.5,0.013
1413,49.75,16.5,-0.897
1413,50.25,16.5,-1.274
1413,50.75,16.5,0.111
1414,49.25,13.5,0.722
1414,49.75,13.5,0.614
1414,50.25,13.5,0.587
1414,50.75,13.5,-0.198
1414,49.25,14,-0.729
1414,49.75,14,0.231
1414,50.25,14,0.547
1414,50.75,14,-1.159
1414,49.25,14.5,0.37
1414,49.75,14.5,-0.872
1414,50.25,14.5,0.369
1414,50.75,14.5,-0.016
1414,49.25,15,-1.688
1414,49.75,15,-0.055
1414,50.25,15,-0.131
1414,50.75,15,-0.381
1414,49.25,15.5,-1.023
1414,49.75,15.5,-0.193
1414,50.25,15.5,-0.524
1414,50.75,15.5,0.278
1414,49.25,16,-0.717
1414,49.75,16,-1.1
1414,50.25,16,-0.388
1414,50.75,16,-0.561
1414,49.25,16.5,-0.256
1414,49.75,16.5,-0.681
1414,50.25,16.5,-0.998
1414,50.75,16.5,-1.198
1415,49.25,13.5,0.189
1415,49.75,13.5,0.141
1415,50.25,13.5,-0.13
1415,50.75,13.5,-0.825
1415,49.25,14,-0.93
1415,49.75,14,-0.067
1415,50.25,14,0.085
1415,50.75,14,-1.849
1415,49.25,14.5,-0.4
1415,49.75,14.5,-1.556
1415,50.25,14.5,-0.309
1415,50.75,14.5,-0.671
1415,49.25,15,-2.858
1415,49.75,15,-0.715
1415,50.25,15,-0.831
1415,50.75,15,-0.227
1415,49.25,15.5,-1.856
1415,49.75,15.5,-1.491
1415,50.25,15.5,-0.881
1415,50.75,15.5,-0.425
1415,49.25,16,-1.526
1415,49.75,16,-1.172
1415,50.25,16,-0.761
1415,50.75,16,-0.68
1415,49.25,16.5,-0.675
1415,49.75,16.5,-1.517
1415,50.25,16.5,-1.581
1415,50.75,16.5,-1.684
1416,49.25,13.5,1.112
1416,49.75,13.5,0.409
1416,50.25,13.5,-1.044
1416,50.75,13.5,-1.611
1416,49.25,14,0.734
1416,49.75,14,-1.265
1416,50.25,14,-1.263
1416,50.75,14,-1.875
1416,49.25,14.5,-2.884
1416,49.75,14.5,-2.268
1416,50.25,14.5,-0.458
1416,50.75,14.5,-2.935
1416,49.25,15,-2.292
1416,49.75,15,-1.089
1416,50.25,15,-2.33
1416,50.75,15,-2.501
1416,49.25,15.5,-2.28
1416,49.75,15.5,-2.492
1416,50.25,15.5,-1.333
1416,50.75,15.5,-0.979
1416,49.25,16,-2.105
1416,49.75,16,-2.159
1416,50.25,16,-1.324
1416,50.75,16,-1.124
1416,49.25,16.5,-0.722
1416,49.75,16.5,-2.546
1416,50.25,16.5,-2.123
1416,50.75,16.5,-1.462
1417,49.25,13.5,-4.225
1417,49.75,13.5,-4.656
1417,50.25,13.5,-5.555
1417,50.75,13.5,-6.034
1417,49.25,14,-3.968
1417,49.75,14,-2.897
1417,50.25,14,-4.786
1417,50.75,14,-5.281
1417,49.25,14.5,-3.529
1417,49.75,14.5,-5.049
1417,50.25,14.5,-4.558
1417,50.75,14.5,-3.984
1417,49.25,15,-4.902
1417,49.75,15,-4.285
1417,50.25,15,-4.58
1417,50.75,15,-4.982
1417,49.25,15.5,-4.843
1417,49.75,15.5,-4.509
1417,50.25,15.5,-4.22
1417,50.75,15.5,-2.799
1417,49.25,16,-4.389
1417,49.75,16,-3.75
1417,50.25,16,-3.168
1417,50.75,16,-2.679
1417,49.25,16.5,-4.297
1417,49.75,16.5,-2.778
1417,50.25,16.5,-2.787
1417,50.75,16.5,-2.224
1418,49.25,13.5,-2.268
1418,49.75,13.5,-2.289
1418,50.25,13.5,-2.253
1418,50.75,13.5,-4.16
1418,49.25,14,-1.039
1418,49.75,14,-0.944
1418,50.25,14,-1.882
1418,50.75,14,-4.517
1418,49.25,14.5,-1.499
1418,49.75,14.5,-1.58
1418,50.25,14.5,-1.203
1418,50.75,14.5,-2.325
1418,49.25,15,-1.629
1418,49.75,15,-1.294
1418,50.25,15,-1.887
1418,50.75,15,-3.099
1418,49.25,15.5,-1.203
1418,49.75,15.5,-1.636
1418,50.25,15.5,-1.719
1418,50.75,15.5,-1.347
1418,49.25,16,-1.581
1418,49.75,16,-1.915
1418,50.25,16,-1.93
1418,50.75,16,-1.454
1418,49.25,16.5,-1.538
1418,49.75,16.5,-2.78
1418,50.25,16.5,-1.994
1418,50.75,16.5,-1.855
1419,49.25,13.5,-2.893
1419,49.75,13.5,-3.781
1419,50.25,13.5,-4.855
1419,50.75,13.5,-5.276
1419,49.25,14,0.011
1419,49.75,14,-3.736
1419,50.25,14,-4.21
1419,50.75,14,-6.598
1419,49.25,14.5,-3.651
1419,49.75,14.5,-3.02
1419,50.25,14.5,-3.729
1419,50.75,14.5,-5.824
1419,49.25,15,-1.107
1419,49.75,15,-2.653
1419,50.25,15,-4.147
1419,50.75,15,-5.419
1419,49.25,15.5,-0.879
1419,49.75,15.5,-2.769
1419,50.25,15.5,-2.84
1419,50.75,15.5,-3.745
1419,49.25,16,-1.817
1419,49.75,16,-2.359
1419,50.25,16,-3.405
1419,50.75,16,-4.198
1419,49.25,16.5,-1.491
1419,49.75,16.5,-4.482
1419,50.25,16.5,-3.462
1419,50.75,16.5,-4.488
1420,49.25,13.5,-4.978
1420,49.75,13.5,-5.918
1420,50.25,13.5,-6.018
1420,50.75,13.5,-6.691
1420,49.25,14,-4.705
1420,49.75,14,-5.528
1420,50.25,14,-5.336
1420,50.75,14,-6.531
1420,49.25,14.5,-3.087
1420,49.75,14.5,-4.709
1420,50.25,14.5,-6.267
1420,50.75,14.5,-4.932
1420,49.25,15,-2.859
1420,49.75,15,-4.182
1420,50.25,15,-4.721
1420,50.75,15,-6.252
1420,49.25,15.5,-1.45
1420,49.75,15.5,-3.155
1420,50.25,15.5,-4.987
1420,50.75,15.5,-5.125
1420,49.25,16,-2.196
1420,49.75,16,-2.535
1420,50.25,16,-4.257
1420,50.75,16,-4.328
1420,49.25,16.5,-2.721
1420,49.75,16.5,-1.347
1420,50.25,16.5,-2.886
1420,50.75,16.5,-4.691
1421,49.25,13.5,-2.868
1421,49.75,13.5,-1.7
1421,50.25,13.5,-3.841
1421,50.75,13.5,-4.393
1421,49.25,14,-1.329
1421,49.75,14,-1.93
1421,50.25,14,-2.885
1421,50.75,14,-4.187
1421,49.25,14.5,-2.991
1421,49.75,14.5,-2.091
1421,50.25,14.5,-1.217
1421,50.75,14.5,-3.669
1421,49.25,15,-0.078
1421,49.75,15,-0.529
1421,50.25,15,-2.313
1421,50.75,15,-4.14
1421,49.25,15.5,1.595
1421,49.75,15.5,-0.009
1421,50.25,15.5,-1.497
1421,50.75,15.5,-1.934
1421,49.25,16,-0.189
1421,49.75,16,-0.79
1421,50.25,16,-2.55
1421,50.75,16,-2.088
1421,49.25,16.5,1.48
1421,49.75,16.5,-1.405
1421,50.25,16.5,-3.003
1421,50.75,16.5,-3.069
1422,49.25,13.5,-2.616
1422,49.75,13.5,-2.798
1422,50.25,13.5,-3.442
1422,50.75,13.5,-4.664
1422,49.25,14,-1.119
1422,49.75,14,-1.75
1422,50.25,14,-3.101
1422,50.75,14,-4.156
1422,49.25,14.5,-1.784
1422,49.75,14.5,-1.082
1422,50.25,14.5,-1.805
1422,50.75,14.5,-2.924
1422,49.25,15,1.785
1422,49.75,15,-1.195
1422,50.25,15,-2.295
1422,50.75,15,-3.444
1422,49.25,15.5,2.247
1422,49.75,15.5,-0.099
1422,50.25,15.5,-1.275
1422,50.75,15.5,-1.483
1422,49.25,16,0.6
1422,49.75,16,0.092
1422,50.25,16,-1.666
1422,50.75,16,-0.915
1422,49.25,16.5,0.15
1422,49.75,16.5,-1.586
1422,50.25,16.5,-1.511
1422,50.75,16.5,-1.462
1423,49.25,13.5,-3.999
1423,49.75,13.5,-3.605
1423,50.25,13.5,-3.875
1423,50.75,13.5,-4.385
1423,49.25,14,-3.87
1423,49.75,14,-3.258
1423,50.25,14,-3.509
1423,50.75,14,-3.527
1423,49.25,14.5,-1.178
1423,49.75,14.5,-1.782
1423,50.25,14.5,-3.039
1423,50.75,14.5,-2.579
1423,49.25,15,0.261
1423,49.75,15,-1.401
1423,50.25,15,-2.187
1423,50.75,15,-3.836
1423,49.25,15.5,1.009
1423,49.75,15.5,-0.149
1423,50.25,15.5,-2.233
1423,50.75,15.5,-2.42
1423,49.25,16,0.034
1423,49.75,16,-0.304
1423,50.25,16,-2.285
1423,50.75,16,-1.612
1423,49.25,16.5,-1.53
1423,49.75,16.5,-0.199
1423,50.25,16.5,-1.513
1423,50.75,16.5,-2.488
1424,49.25,13.5,-3.458
1424,49.75,13.5,-2.019
1424,50.25,13.5,-3.156
1424,50.75,13.5,-3.067
1424,49.25,14,-2.349
1424,49.75,14,-0.873
1424,50.25,14,-2.544
1424,50.75,14,-2.358
1424,49.25,14.5,-1.398
1424,49.75,14.5,-1.184
1424,50.25,14.5,-0.769
1424,50.75,14.5,-1.737
1424,49.25,15,1.378
1424,49.75,15,-0.045
1424,50.25,15,-0.811
1424,50.75,15,-1.693
1424,49.25,15.5,1.885
1424,49.75,15.5,1.23
1424,50.25,15.5,-0.139
1424,50.75,15.5,-0.662
1424,49.25,16,0.838
1424,49.75,16,-0.137
1424,50.25,16,-1.068
1424,50.75,16,-0.207
1424,49.25,16.5,0.312
1424,49.75,16.5,-0.221
1424,50.25,16.5,-1.689
1424,50.75,16.5,-1.721
1425,49.25,13.5,-4.243
1425,49.75,13.5,-3.181
1425,50.25,13.5,-5.031
1425,50.75,13.5,-4.814
1425,49.25,14,-2.087
1425,49.75,14,-0.127
1425,50.25,14,-2.811
1425,50.75,14,-3.908
1425,49.25,14.5,-3.657
1425,49.75,14.5,0.716
1425,50.25,14.5,-1.513
1425,50.75,14.5,-3.99
1425,49.25,15,1.254
1425,49.75,15,-0.215
1425,50.25,15,-1.828
1425,50.75,15,-2.727
1425,49.25,15.5,1.182
1425,49.75,15.5,-0.125
1425,50.25,15.5,0.015
1425,50.75,15.5,-0.764
1425,49.25,16,-0.002
1425,49.75,16,-0.981
1425,50.25,16,-1.185
1425,50.75,16,-0.036
1425,49.25,16.5,-0.352
1425,49.75,16.5,-0.222
1425,50.25,16.5,-2.069
1425,50.75,16.5,-1.987
1426,49.25,13.5,-5.483
1426,49.75,13.5,-4.425
1426,50.25,13.5,-4.998
1426,50.75,13.5,-5.193
1426,49.25,14,-4.368
1426,49.75,14,-1.405
1426,50.25,14,-4.025
1426,50.75,14,-4.601
1426,49.25,14.5,-3.336
1426,49.75,14.5,-1.86
1426,50.25,14.5,-2.978
1426,50.75,14.5,-2.682
1426,49.25,15,-2.403
1426,49.75,15,-2.508
1426,50.25,15,-2.892
1426,50.75,15,-2.678
1426,49.25,15.5,-2.348
1426,49.75,15.5,-2.919
1426,50.25,15.5,-1.99
1426,50.75,15.5,-1.533
1426,49.25,16,-2.862
1426,49.75,16,-2.929
1426,50.25,16,-2.281
1426,50.75,16,-1.11
1426,49.25,16.5,-2.65
1426,49.75,16.5,-1.626
1426,50.25,16.5,-2.215
1426,50.75,16.5,-2.363
1427,49.25,13.5,-3.409
1427,49.75,13.5,-2.548
1427,50.25,13.5,-2.102
1427,50.75,13.5,-3.202
1427,49.25,14,-3.548
1427,49.75,14,1.021
1427,50.25,14,-2.076
1427,50.75,14,-2.026
1427,49.25,14.5,-0.5
1427,49.75,14.5,-0.172
1427,50.25,14.5,-0.538
1427,50.75,14.5,0.447
1427,49.25,15,-1.8
1427,49.75,15,-1.042
1427,50.25,15,-0.635
1427,50.75,15,-0.186
1427,49.25,15.5,-1.294
1427,49.75,15.5,-0.473
1427,50.25,15.5,-0.849
1427,50.75,15.5,0.286
1427,49.25,16,-0.673
1427,49.75,16,-2.137
1427,50.25,16,-1.203
1427,50.75,16,0.621
1427,49.25,16.5,-0.686
1427,49.75,16.5,-1.082
1427,50.25,16.5,-1.338
1427,50.75,16.5,-0.082
1428,49.25,13.5,1.997
1428,49.75,13.5,1.395
1428,50.25,13.5,2.938
1428,50.75,13.5,0.862
1428,49.25,14,-0.191
1428,49.75,14,2.221
1428,50.25,14,1.413
1428,50.75,14,2.475
1428,49.25,14.5,2.422
1428,49.75,14.5,2.053
1428,50.25,14.5,1.496
1428,50.75,14.5,3.187
1428,49.25,15,1.792
1428,49.75,15,1.798
1428,50.25,15,1.9
1428,50.75,15,2.284
1428,49.25,15.5,2.252
1428,49.75,15.5,2.347
1428,50.25,15.5,0.985
1428,50.75,15.5,1.931
1428,49.25,16,2.164
1428,49.75,16,1.43
1428,50.25,16,0.41
1428,50.75,16,1.419
1428,49.25,16.5,1.942
1428,49.75,16.5,0.937
1428,50.25,16.5,0.294
1428,50.75,16.5,0.552
1429,49.25,13.5,0.506
1429,49.75,13.5,0.097
1429,50.25,13.5,1.054
1429,50.75,13.5,-0.355
1429,49.25,14,-0.132
1429,49.75,14,-0.503
1429,50.25,14,-0.056
1429,50.75,14,0.92
1429,49.25,14.5,0.666
1429,49.75,14.5,0.673
1429,50.25,14.5,0.227
1429,50.75,14.5,0.072
1429,49.25,15,2.104
1429,49.75,15,0.919
1429,50.25,15,0.825
1429,50.75,15,0.084
1429,49.25,15.5,2.709
1429,49.75,15.5,2.23
1429,50.25,15.5,0.431
1429,50.75,15.5,0.621
1429,49.25,16,2.587
1429,49.75,16,1.746
1429,50.25,16,0.086
1429,50.75,16,-0.619
1429,49.25,16.5,1.549
1429,49.75,16.5,0.238
1429,50.25,16.5,-0.14
1429,50.75,16.5,-1.581
1430,49.25,13.5,-1.285
1430,49.75,13.5,-2.076
1430,50.25,13.5,-2.359
1430,50.75,13.5,-2.558
1430,49.25,14,-1.359
1430,49.75,14,-2.738
1430,50.25,14,-2.032
1430,50.75,14,-0.999
1430,49.25,14.5,-2.023
1430,49.75,14.5,-1.537
1430,50.25,14.5,-2.363
1430,50.75,14.5,-2.534
1430,49.25,15,0.37
1430,49.75,15,-1.007
1430,50.25,15,-2.477
1430,50.75,15,-2.781
1430,49.25,15.5,1.17
1430,49.75,15.5,-0.143
1430,50.25,15.5,-1.386
1430,50.75,15.5,-2.157
1430,49.25,16,0.795
1430,49.75,16,0.315
1430,50.25,16,-1.488
1430,50.75,16,-2.273
1430,49.25,16.5,0.494
1430,49.75,16.5,-0.4
1430,50.25,16.5,-1.194
1430,50.75,16.5,-3.174
1431,49.25,13.5,-4.607
1431,49.75,13.5,-3.805
1431,50.25,13.5,-5.832
1431,50.75,13.5,-5.429
1431,49.25,14,-3.495
1431,49.75,14,-3.739
1431,50.25,14,-4.465
1431,50.75,14,-3.573
1431,49.25,14.5,-4.489
1431,49.75,14.5,-3.764
1431,50.25,14.5,-3.617
1431,50.75,14.5,-4.524
1431,49.25,15,-2.004
1431,49.75,15,-2.248
1431,50.25,15,-3.906
1431,50.75,15,-5.448
1431,49.25,15.5,-0.869
1431,49.75,15.5,-2.408
1431,50.25,15.5,-3.251
1431,50.75,15.5,-2.973
1431,49.25,16,-1.903
1431,49.75,16,-2.237
1431,50.25,16,-3.109
1431,50.75,16,-3.178
1431,49.25,16.5,-1.197
1431,49.75,16.5,-2.102
1431,50.25,16.5,-2.862
1431,50.75,16.5,-3.835
1432,49.25,13.5,-3.108
1432,49.75,13.5,-3.069
1432,50.25,13.5,-2.585
1432,50.75,13.5,-5.334
1432,49.25,14,-3.46
1432,49.75,14,-1.947
1432,50.25,14,-3.573
1432,50.75,14,-3.607
1432,49.25,14.5,-2.649
1432,49.75,14.5,-3.603
1432,50.25,14.5,-2.475
1432,50.75,14.5,-1.552
1432,49.25,15,-2.011
1432,49.75,15,-1.999
1432,50.25,15,-2.449
1432,50.75,15,-3.433
1432,49.25,15.5,-0.71
1432,49.75,15.5,-1.822
1432,50.25,15.5,-2.821
1432,50.75,15.5,-1.935
1432,49.25,16,-0.902
1432,49.75,16,-1.716
1432,50.25,16,-2.827
1432,50.75,16,-0.823
1432,49.25,16.5,-1.619
1432,49.75,16.5,-2.997
1432,50.25,16.5,-2.334
1432,50.75,16.5,-1.256
1433,49.25,13.5,0.301
1433,49.75,13.5,-0.803
1433,50.25,13.5,-1.07
1433,50.75,13.5,-2.124
1433,49.25,14,0.54
1433,49.75,14,-0.419
1433,50.25,14,-0.481
1433,50.75,14,-2.922
1433,49.25,14.5,-0.945
1433,49.75,14.5,-1.268
1433,50.25,14.5,-0.554
1433,50.75,14.5,-1.528
1433,49.25,15,-1.705
1433,49.75,15,-1.1
1433,50.25,15,-1.611
1433,50.75,15,-1.386
1433,49.25,15.5,-1.266
1433,49.75,15.5,-1.925
1433,50.25,15.5,-0.808
1433,50.75,15.5,-0.752
1433,49.25,16,-1.929
1433,49.75,16,-1.619
1433,50.25,16,-0.384
1433,50.75,16,-0.399
1433,49.25,16.5,-1.075
1433,49.75,16.5,-1.99
1433,50.25,16.5,-1.467
1433,50.75,16.5,-0.873
1434,49.25,13.5,-2.406
1434,49.75,13.5,-3.947
1434,50.25,13.5,-2.888
1434,50.75,13.5,-5.528
1434,49.25,14,-1.956
1434,49.75,14,-1.79
1434,50.25,14,-2.931
1434,50.75,14,-4.99
1434,49.25,14.5,-1.667
1434,49.75,14.5,-2.992
1434,50.25,14.5,-3.155
1434,50.75,14.5,-2.205
1434,49.25,15,-3.251
1434,49.75,15,-3.461
1434,50.25,15,-2.788
1434,50.75,15,-3.107
1434,49.25,15.5,-1.907
1434,49.75,15.5,-3.231
1434,50.25,15.5,-2.641
1434,50.75,15.5,-1.19
1434,49.25,16,-1.843
1434,49.75,16,-2.944
1434,50.25,16,-1.854
1434,50.75,16,-1.276
1434,49.25,16.5,-2.548
1434,49.75,16.5,-4.334
1434,50.25,16.5,-1.392
1434,50.75,16.5,-0.887
1435,49.25,13.5,0.761
1435,49.75,13.5,-2.271
1435,50.25,13.5,1.013
1435,50.75,13.5,-2.133
1435,49.25,14,-1.509
1435,49.75,14,0.304
1435,50.25,14,-0.253
1435,50.75,14,-1.208
1435,49.25,14.5,2.05
1435,49.75,14.5,-0.565
1435,50.25,14.5,-0.646
1435,50.75,14.5,2.152
1435,49.25,15,-2.408
1435,49.75,15,-1.045
1435,50.25,15,0.347
1435,50.75,15,0.455
1435,49.25,15.5,-0.571
1435,49.75,15.5,-0.204
1435,50.25,15.5,-1.146
1435,50.75,15.5,0.506
1435,49.25,16,-0.457
1435,49.75,16,-1.246
1435,50.25,16,-0.853
1435,50.75,16,0.192
1435,49.25,16.5,-0.656
1435,49.75,16.5,-1.314
1435,50.25,16.5,-0.817
1435,50.75,16.5,-0.316
1436,49.25,13.5,2.941
1436,49.75,13.5,2.223
1436,50.25,13.5,3.065
1436,50.75,13.5,2.135
1436,49.25,14,1.71
1436,49.75,14,1.651
1436,50.25,14,2.424
1436,50.75,14,1.749
1436,49.25,14.5,1.213
1436,49.75,14.5,1.841
1436,50.25,14.5,2.47
1436,50.75,14.5,1.804
1436,49.25,15,1.823
1436,49.75,15,2.244
1436,50.25,15,1.714
1436,50.75,15,1.832
1436,49.25,15.5,2.274
1436,49.75,15.5,2.359
1436,50.25,15.5,1.566
1436,50.75,15.5,1.476
1436,49.25,16,2.063
1436,49.75,16,1.807
1436,50.25,16,1.475
1436,50.75,16,1.577
1436,49.25,16.5,2.63
1436,49.75,16.5,1.391
1436,50.25,16.5,0.491
1436,50.75,16.5,0.959
1437,49.25,13.5,-0.214
1437,49.75,13.5,-0.206
1437,50.25,13.5,0.35
1437,50.75,13.5,-0.52
1437,49.25,14,0.634
1437,49.75,14,-1.007
1437,50.25,14,-0.287
1437,50.75,14,-0.289
1437,49.25,14.5,-0.357
1437,49.75,14.5,0.198
1437,50.25,14.5,-0.37
1437,50.75,14.5,-0.695
1437,49.25,15,2.843
1437,49.75,15,1.407
1437,50.25,15,-0.253
1437,50.75,15,-0.581
1437,49.25,15.5,2.141
1437,49.75,15.5,0.594
1437,50.25,15.5,0.179
1437,50.75,15.5,-0.378
1437,49.25,16,1.996
1437,49.75,16,1.68
1437,50.25,16,0.541
1437,50.75,16,-0.306
1437,49.25,16.5,0.537
1437,49.75,16.5,0.905
1437,50.25,16.5,1.064
1437,50.75,16.5,-0.261
1438,49.25,13.5,-1.202
1438,49.75,13.5,-1.174
1438,50.25,13.5,-1.061
1438,50.75,13.5,-1.217
1438,49.25,14,0.037
1438,49.75,14,-1.145
1438,50.25,14,-1.634
1438,50.75,14,-0.658
1438,49.25,14.5,-0.704
1438,49.75,14.5,-0.603
1438,50.25,14.5,-1.374
1438,50.75,14.5,-1.287
1438,49.25,15,2.163
1438,49.75,15,0.686
1438,50.25,15,-1.206
1438,50.75,15,-1.772
1438,49.25,15.5,1.126
1438,49.75,15.5,-0.173
1438,50.25,15.5,-1.174
1438,50.75,15.5,-1.774
1438,49.25,16,1.203
1438,49.75,16,1.057
1438,50.25,16,-0.685
1438,50.75,16,-0.822
1438,49.25,16.5,-0.747
1438,49.75,16.5,0.581
1438,50.25,16.5,-0.201
1438,50.75,16.5,-1.274
1439,49.25,13.5,-2.586
1439,49.75,13.5,-2.727
1439,50.25,13.5,-3.782
1439,50.75,13.5,-3.493
1439,49.25,14,-2.474
1439,49.75,14,-1.968
1439,50.25,14,-3.625
1439,50.75,14,-2.34
1439,49.25,14.5,-4.18
1439,49.75,14.5,-3.251
1439,50.25,14.5,-3.207
1439,50.75,14.5,-2.931
1439,49.25,15,-1.044
1439,49.75,15,-1.914
1439,50.25,15,-3.376
1439,50.75,15,-2.885
1439,49.25,15.5,-1.797
1439,49.75,15.5,-3.018
1439,50.25,15.5,-2.255
1439,50.75,15.5,-3.384
1439,49.25,16,-1.703
1439,49.75,16,-1.648
1439,50.25,16,-1.921
1439,50.75,16,-1.114
1439,49.25,16.5,-1.31
1439,49.75,16.5,-1.599
1439,50.25,16.5,-1.728
1439,50.75,16.5,-2.061
1440,49.25,13.5,-4.371
1440,49.75,13.5,-3.35
1440,50.25,13.5,-2.971
1440,50.75,13.5,-4.096
1440,49.25,14,-3.006
1440,49.75,14,-1.839
1440,50.25,14,-3.187
1440,50.75,14,-2.817
1440,49.25,14.5,-0.872
1440,49.75,14.5,-2.042
1440,50.25,14.5,-2.638
1440,50.75,14.5,-1.081
1440,49.25,15,-1.09
1440,49.75,15,-1.987
1440,50.25,15,-1.494
1440,50.75,15,-2.376
1440,49.25,15.5,-1.914
1440,49.75,15.5,-1.831
1440,50.25,15.5,-1.869
1440,50.75,15.5,-1.942
1440,49.25,16,0.046
1440,49.75,16,-0.603
1440,50.25,16,0.072
1440,50.75,16,-0.017
1440,49.25,16.5,-3.247
1440,49.75,16.5,-0.796
1440,50.25,16.5,0.075
1440,50.75,16.5,0.022
1441,49.25,13.5,-2.191
1441,49.75,13.5,-2.046
1441,50.25,13.5,-2.177
1441,50.75,13.5,-2.881
1441,49.25,14,-0.746
1441,49.75,14,-2.256
1441,50.25,14,-2.16
1441,50.75,14,-1.676
1441,49.25,14.5,-0.891
1441,49.75,14.5,-0.399
1441,50.25,14.5,-2.075
1441,50.75,14.5,-1.815
1441,49.25,15,0.814
1441,49.75,15,-0.51
1441,50.25,15,-1.718
1441,50.75,15,-2.353
1441,49.25,15.5,1.064
1441,49.75,15.5,0.066
1441,50.25,15.5,-0.973
1441,50.75,15.5,-2.207
1441,49.25,16,1.213
1441,49.75,16,0.617
1441,50.25,16,-0.884
1441,50.75,16,-2.077
1441,49.25,16.5,0.017
1441,49.75,16.5,0.131
1441,50.25,16.5,-0.608
1441,50.75,16.5,-2.378
1442,49.25,13.5,-4.563
1442,49.75,13.5,-4.597
1442,50.25,13.5,-6.399
1442,50.75,13.5,-6.897
1442,49.25,14,-3.429
1442,49.75,14,-5.705
1442,50.25,14,-5.808
1442,50.75,14,-5.15
1442,49.25,14.5,-4.987
1442,49.75,14.5,-4.711
1442,50.25,14.5,-5.102
1442,50.75,14.5,-5.844
1442,49.25,15,-2.523
1442,49.75,15,-3.358
1442,50.25,15,-5.253
1442,50.75,15,-6.629
1442,49.25,15.5,-1.161
1442,49.75,15.5,-2.666
1442,50.25,15.5,-3.794
1442,50.75,15.5,-4.617
1442,49.25,16,-2.115
1442,49.75,16,-2.692
1442,50.25,16,-4.148
1442,50.75,16,-4.465
1442,49.25,16.5,-0.528
1442,49.75,16.5,-3.371
1442,50.25,16.5,-4.176
1442,50.75,16.5,-5.144
1443,49.25,13.5,-5.102
1443,49.75,13.5,-4.68
1443,50.25,13.5,-5.247
1443,50.75,13.5,-7.281
1443,49.25,14,-4.278
1443,49.75,14,-3.051
1443,50.25,14,-4.502
1443,50.75,14,-5.892
1443,49.25,14.5,-3.057
1443,49.75,14.5,-3.585
1443,50.25,14.5,-3.401
1443,50.75,14.5,-4.025
1443,49.25,15,-1.272
1443,49.75,15,-2.917
1443,50.25,15,-3.033
1443,50.75,15,-4.969
1443,49.25,15.5,-0.95
1443,49.75,15.5,-1.754
1443,50.25,15.5,-3.143
1443,50.75,15.5,-2.807
1443,49.25,16,-0.313
1443,49.75,16,-1.204
1443,50.25,16,-2.021
1443,50.75,16,-1.793
1443,49.25,16.5,-2.039
1443,49.75,16.5,-2.783
1443,50.25,16.5,-1.795
1443,50.75,16.5,-1.982
1444,49.25,13.5,-1.225
1444,49.75,13.5,-1.626
1444,50.25,13.5,-0.387
1444,50.75,13.5,-3.411
1444,49.25,14,-2.023
1444,49.75,14,-0.567
1444,50.25,14,-0.713
1444,50.75,14,-2.698
1444,49.25,14.5,0.276
1444,49.75,14.5,-1.074
1444,50.25,14.5,-1.027
1444,50.75,14.5,-0.125
1444,49.25,15,-0.526
1444,49.75,15,-0.736
1444,50.25,15,-0.424
1444,50.75,15,-0.947
1444,49.25,15.5,0.57
1444,49.75,15.5,-0.061
1444,50.25,15.5,-1.043
1444,50.75,15.5,-1.525
1444,49.25,16,0.447
1444,49.75,16,-0.065
1444,50.25,16,-0.738
1444,50.75,16,-1.066
1444,49.25,16.5,-0.783
1444,49.75,16.5,-0.031
1444,50.25,16.5,-0.795
1444,50.75,16.5,-1.883
1445,49.25,13.5,1.564
1445,49.75,13.5,0.713
1445,50.25,13.5,1.837
1445,50.75,13.5,-0.224
1445,49.25,14,1.234
1445,49.75,14,0.497
1445,50.25,14,1.103
1445,50.75,14,-1.336
1445,49.25,14.5,0.163
