Time,Lat,Lon,scPDSI
1465,45.25,16.5,1.158
1465,45.75,16.5,-0.733
1465,46.25,16.5,0.833
1465,46.75,16.5,1.314
1466,45.25,15.5,1.395
1466,45.75,15.5,2.987
1466,46.25,15.5,1.938
1466,46.75,15.5,0.965
1466,45.25,16,1.086
1466,45.75,16,1.285
1466,46.25,16,2.601
1466,46.75,16,0.199
1466,45.25,16.5,2.455
1466,45.75,16.5,-0.022
1466,46.25,16.5,1.33
1466,46.75,16.5,3.454
1467,45.25,15.5,-1.162
1467,45.75,15.5,0.965
1467,46.25,15.5,0.616
1467,46.75,15.5,0.217
1467,45.25,16,-1.021
1467,45.75,16,0.455
1467,46.25,16,1.264
1467,46.75,16,0.402
1467,45.25,16.5,-0.174
1467,45.75,16.5,-0.213
1467,46.25,16.5,0.635
1467,46.75,16.5,1.116
1468,45.25,15.5,0.478
1468,45.75,15.5,2.988
1468,46.25,15.5,1.172
1468,46.75,15.5,0.702
1468,45.25,16,-0.102
1468,45.75,16,0.863
1468,46.25,16,1.135
1468,46.75,16,0.853
1468,45.25,16.5,1.533
1468,45.75,16.5,0.401
1468,46.25,16.5,-0.836
1468,46.75,16.5,0.329
1469,45.25,15.5,-1.113
1469,45.75,15.5,2.202
1469,46.25,15.5,-0.092
1469,46.75,15.5,0.469
1469,45.25,16,-1.027
1469,45.75,16,-0.943
1469,46.25,16,1.071
1469,46.75,16,0.378
1469,45.25,16.5,0.824
1469,45.75,16.5,-1.034
1469,46.25,16.5,-2.103
1469,46.75,16.5,1.041
1470,45.25,15.5,-1.913
1470,45.75,15.5,-0.634
1470,46.25,15.5,-3.375
1470,46.75,15.5,-1.601
1470,45.25,16,-2.432
1470,45.75,16,-3.779
1470,46.25,16,-2.191
1470,46.75,16,-1.208
1470,45.25,16.5,-0.919
1470,45.75,16.5,-2.375
1470,46.25,16.5,-2.389
1470,46.75,16.5,-1.521
1471,45.25,15.5,1.467
1471,45.75,15.5,1.606
1471,46.25,15.5,0.606
1471,46.75,15.5,-3.569
1471,45.25,16,1.242
1471,45.75,16,-0.133
1471,46.25,16,-1.927
1471,46.75,16,-0.361
1471,45.25,16.5,1.159
1471,45.75,16.5,1.14
1471,46.25,16.5,1.169
1471,46.75,16.5,-0.649
1472,45.25,15.5,-0.972
1472,45.75,15.5,4.027
1472,46.25,15.5,0.723
1472,46.75,15.5,-2.576
1472,45.25,16,-1.497
1472,45.75,16,2.155
1472,46.25,16,-3.167
1472,46.75,16,-1.847
1472,45.25,16.5,3.059
1472,45.75,16.5,-0.101
1472,46.25,16.5,-1.784
1472,46.75,16.5,-2.336
1473,45.25,15.5,-3.812
1473,45.75,15.5,-0.34
1473,46.25,15.5,-1.796
1473,46.75,15.5,-2.605
1473,45.25,16,-3.562
1473,45.75,16,0.206
1473,46.25,16,-1.689
1473,46.75,16,-2.767
1473,45.25,16.5,-1.584
1473,45.75,16.5,-4.332
1473,46.25,16.5,-3.499
1473,46.75,16.5,-0.959
1474,45.25,15.5,-1.468
1474,45.75,15.5,-1.651
1474,46.25,15.5,-3.588
1474,46.75,15.5,-1.837
1474,45.25,16,-0.713
1474,45.75,16,-2.468
1474,46.25,16,-3.587
1474,46.75,16,-1.756
1474,45.25,16.5,-2.253
1474,45.75,16.5,-0.628
1474,46.25,16.5,-4.083
1474,46.75,16.5,-4.368
1475,45.25,15.5,2.031
1475,45.75,15.5,2.072
1475,46.25,15.5,1.269
1475,46.75,15.5,1.234
1475,45.25,16,1.96
1475,45.75,16,0.64
1475,46.25,16,-0.461
1475,46.75,16,1.124
1475,45.25,16.5,1.94
1475,45.75,16.5,2.991
1475,46.25,16.5,-0.014
1475,46.75,16.5,0.975
1476,45.25,15.5,-0.447
1476,45.75,15.5,1.259
1476,46.25,15.5,1.346
1476,46.75,15.5,1.657
1476,45.25,16,-0.223
1476,45.75,16,1.024
1476,46.25,16,1.207
1476,46.75,16,-0.545
1476,45.25,16.5,0.63
1476,45.75,16.5,-1.184
1476,46.25,16.5,2.403
1476,46.75,16.5,2.39
1477,45.25,15.5,-0.617
1477,45.75,15.5,1.232
1477,46.25,15.5,0.307
1477,46.75,15.5,3.518
1477,45.25,16,-0.689
1477,45.75,16,-0.518
1477,46.25,16,2.41
1477,46.75,16,0.775
1477,45.25,16.5,-0.727
1477,45.75,16.5,-1.444
1477,46.25,16.5,0.892
1477,46.75,16.5,3.45
1478,45.25,15.5,1.156
1478,45.75,15.5,2.27
1478,46.25,15.5,1.744
1478,46.75,15.5,0.642
1478,45.25,16,0.315
1478,45.75,16,2.66
1478,46.25,16,2.881
1478,46.75,16,1.778
1478,45.25,16.5,3.015
1478,45.75,16.5,1.218
1478,46.25,16.5,1.508
1478,46.75,16.5,2.259
1479,45.25,15.5,-3.7
1479,45.75,15.5,-0.395
1479,46.25,15.5,-1.793
1479,46.75,15.5,0.191
1479,45.25,16,-3.937
1479,45.75,16,-0.791
1479,46.25,16,0.808
1479,46.75,16,-1.39
1479,45.25,16.5,-1.629
1479,45.75,16.5,-3.978
1479,46.25,16.5,-2.274
1479,46.75,16.5,2.38
1480,45.25,15.5,-4.961
1480,45.75,15.5,-5.385
1480,46.25,15.5,-3.609
1480,46.75,15.5,-0.848
1480,45.25,16,-4.124
1480,45.75,16,-6.343
1480,46.25,16,-3.88
1480,46.75,16,-2.2
1480,45.25,16.5,-3.895
1480,45.75,16.5,-4.534
1480,46.25,16.5,-2.689
1480,46.75,16.5,-3.953
1481,45.25,15.5,-0.991
1481,45.75,15.5,-1.497
1481,46.25,15.5,-0.021
1481,46.75,15.5,-2.341
1481,45.25,16,1.01
1481,45.75,16,-3.045
1481,46.25,16,-2.251
1481,46.75,16,1.092
1481,45.25,16.5,-1.302
1481,45.75,16.5,1.033
1481,46.25,16.5,0.724
1481,46.75,16.5,-1.245
1482,45.25,15.5,-0.723
1482,45.75,15.5,0.505
1482,46.25,15.5,0.188
1482,46.75,15.5,-2.665
1482,45.25,16,-1.187
1482,45.75,16,-1.037
1482,46.25,16,-1.267
1482,46.75,16,0.478
1482,45.25,16.5,-1.122
1482,45.75,16.5,-0.511
1482,46.25,16.5,-0.201
1482,46.75,16.5,-0.672
1483,45.25,15.5,-3.307
1483,45.75,15.5,-2.099
1483,46.25,15.5,-2.016
1483,46.75,15.5,-1.248
1483,45.25,16,-3.363
1483,45.75,16,-2.825
1483,46.25,16,-1.633
1483,46.75,16,-1.439
1483,45.25,16.5,-3.741
1483,45.75,16.5,-3.348
1483,46.25,16.5,-2.131
1483,46.75,16.5,-1.36
1484,45.25,15.5,-1.866
1484,45.75,15.5,-1.414
1484,46.25,15.5,-1.783
1484,46.75,15.5,0.15
1484,45.25,16,-2.191
1484,45.75,16,-3.157
1484,46.25,16,-0.335
1484,46.75,16,-0.874
1484,45.25,16.5,-3.497
1484,45.75,16.5,-1.797
1484,46.25,16.5,-3.956
1484,46.75,16.5,-2.533
1485,45.25,15.5,-0.583
1485,45.75,15.5,-0.696
1485,46.25,15.5,0.034
1485,46.75,15.5,-0.414
1485,45.25,16,0.097
1485,45.75,16,-1.996
1485,46.25,16,-0.901
1485,46.75,16,1.247
1485,45.25,16.5,-0.349
1485,45.75,16.5,-1.341
1485,46.25,16.5,-0.187
1485,46.75,16.5,0.9
1486,45.25,15.5,0.739
1486,45.75,15.5,0.211
1486,46.25,15.5,1.307
1486,46.75,15.5,1.044
1486,45.25,16,0.316
1486,45.75,16,-0.169
1486,46.25,16,1.271
1486,46.75,16,-0.911
1486,45.25,16.5,-0.225
1486,45.75,16.5,0.629
1486,46.25,16.5,0.018
1486,46.75,16.5,-0.33
1487,45.25,15.5,-1.051
1487,45.75,15.5,-1.417
1487,46.25,15.5,-1.343
1487,46.75,15.5,0.675
1487,45.25,16,-1.485
1487,45.75,16,-1.644
1487,46.25,16,0.562
1487,46.75,16,-0.355
1487,45.25,16.5,-1.818
1487,45.75,16.5,-0.544
1487,46.25,16.5,-1.444
1487,46.75,16.5,-0.977
1488,45.25,15.5,-1.339
1488,45.75,15.5,-1.697
1488,46.25,15.5,0.031
1488,46.75,15.5,0.795
1488,45.25,16,0.161
1488,45.75,16,-1.499
1488,46.25,16,0.917
1488,46.75,16,3.261
1488,45.25,16.5,-2.295
1488,45.75,16.5,0.954
1488,46.25,16.5,0.876
1488,46.75,16.5,1.062
1489,45.25,15.5,0.301
1489,45.75,15.5,-0.415
1489,46.25,15.5,0.61
1489,46.75,15.5,1.739
1489,45.25,16,0.553
1489,45.75,16,-1.116
1489,46.25,16,1.263
1489,46.75,16,1.91
1489,45.25,16.5,-0.769
1489,45.75,16.5,0.524
1489,46.25,16.5,0.46
1489,46.75,16.5,1.361
1490,45.25,15.5,1.315
1490,45.75,15.5,0.748
1490,46.25,15.5,1.859
1490,46.75,15.5,1.073
1490,45.25,16,0.441
1490,45.75,16,0.913
1490,46.25,16,1.579
1490,46.75,16,0.791
1490,45.25,16.5,1.511
1490,45.75,16.5,0.172
1490,46.25,16.5,2.662
1490,46.75,16.5,0.15
1491,45.25,15.5,0.606
1491,45.75,15.5,0.793
1491,46.25,15.5,0.097
1491,46.75,15.5,1.307
1491,45.25,16,0.36
1491,45.75,16,-0.587
1491,46.25,16,1.675
1491,46.75,16,0.831
1491,45.25,16.5,0.103
1491,45.75,16.5,-0.483
1491,46.25,16.5,-0.734
1491,46.75,16.5,0.711
1492,45.25,15.5,-0.177
1492,45.75,15.5,1.122
1492,46.25,15.5,2.396
1492,46.75,15.5,0.613
1492,45.25,16,0.296
1492,45.75,16,-0.618
1492,46.25,16,2.141
1492,46.75,16,3.08
1492,45.25,16.5,0.485
1492,45.75,16.5,0.163
1492,46.25,16.5,2.235
1492,46.75,16.5,1.896
1493,45.25,15.5,1.056
1493,45.75,15.5,2.083
1493,46.25,15.5,0.043
1493,46.75,15.5,-1.066
1493,45.25,16,0.136
1493,45.75,16,0.832
1493,46.25,16,1.922
1493,46.75,16,1.373
1493,45.25,16.5,0.651
1493,45.75,16.5,-1.032
1493,46.25,16.5,1.398
1493,46.75,16.5,0.592
1494,45.25,15.5,-0.03
1494,45.75,15.5,-0.005
1494,46.25,15.5,-0.129
1494,46.75,15.5,0.849
1494,45.25,16,-0.575
1494,45.75,16,0.018
1494,46.25,16,1.209
1494,46.75,16,0.119
1494,45.25,16.5,-1.358
1494,45.75,16.5,0.064
1494,46.25,16.5,-0.832
1494,46.75,16.5,0.32
1495,45.25,15.5,1.163
1495,45.75,15.5,-0.014
1495,46.25,15.5,0.214
1495,46.75,15.5,-0.186
1495,45.25,16,1.008
1495,45.75,16,0.518
1495,46.25,16,0.395
1495,46.75,16,-0.148
1495,45.25,16.5,0.583
1495,45.75,16.5,0.079
1495,46.25,16.5,1.045
1495,46.75,16.5,-0.735
1496,45.25,15.5,3.168
1496,45.75,15.5,3.011
1496,46.25,15.5,4.313
1496,46.75,15.5,0.9
1496,45.25,16,3.335
1496,45.75,16,3.538
1496,46.25,16,2.423
1496,46.75,16,1.986
1496,45.25,16.5,2.865
1496,45.75,16.5,4.426
1496,46.25,16.5,3.908
1496,46.75,16.5,-0.144
1497,45.25,15.5,4.666
1497,45.75,15.5,5.789
1497,46.25,15.5,4.355
1497,46.75,15.5,2.793
1497,45.25,16,2.899
1497,45.75,16,5.563
1497,46.25,16,4.33
1497,46.75,16,4.874
1497,45.25,16.5,3.998
1497,45.75,16.5,2.911
1497,46.25,16.5,2.321
1497,46.75,16.5,3.882
1498,45.25,15.5,0.747
1498,45.75,15.5,-0.129
1498,46.25,15.5,-0.401
1498,46.75,15.5,-1.438
1498,45.25,16,-0.987
1498,45.75,16,2.175
1498,46.25,16,1.198
1498,46.75,16,-1.332
1498,45.25,16.5,0.251
1498,45.75,16.5,-0.8
1498,46.25,16.5,-1.314
1498,46.75,16.5,-0.56
1499,45.25,15.5,2.639
1499,45.75,15.5,2.402
1499,46.25,15.5,2.576
1499,46.75,15.5,2.627
1499,45.25,16,2.106
1499,45.75,16,1.543
1499,46.25,16,1.242
1499,46.75,16,-0.439
1499,45.25,16.5,3.054
1499,45.75,16.5,1.85
1499,46.25,16.5,-1.601
1499,46.75,16.5,0.265
1500,45.25,15.5,-2.375
1500,45.75,15.5,-0.459
1500,46.25,15.5,-1.211
1500,46.75,15.5,2.671
1500,45.25,16,-2.195
1500,45.75,16,-0.157
1500,46.25,16,1.439
1500,46.75,16,1.272
1500,45.25,16.5,-2.004
1500,45.75,16.5,-2.7
1500,46.25,16.5,-1.974
1500,46.75,16.5,2.779
1501,45.25,15.5,-2.581
1501,45.75,15.5,-3.582
1501,46.25,15.5,-1.27
1501,46.75,15.5,0.296
1501,45.25,16,-2.3
1501,45.75,16,-3.613
1501,46.25,16,-0.713
1501,46.75,16,-0.616
1501,45.25,16.5,-3.016
1501,45.75,16.5,-3.196
1501,46.25,16.5,0.55
1501,46.75,16.5,-1.122
1502,45.25,15.5,0.522
1502,45.75,15.5,-0.335
1502,46.25,15.5,-0.51
1502,46.75,15.5,-0.777
1502,45.25,16,1.775
1502,45.75,16,-1.904
1502,46.25,16,0.571
1502,46.75,16,-1.211
1502,45.25,16.5,-0.266
1502,45.75,16.5,-0.299
1502,46.25,16.5,-1.072
1502,46.75,16.5,0.379
1503,45.25,15.5,-2.482
1503,45.75,15.5,-1.148
1503,46.25,15.5,-1.152
1503,46.75,15.5,-1.856
1503,45.25,16,-3.673
1503,45.75,16,-3.885
1503,46.25,16,-0.077
1503,46.75,16,-2.08
1503,45.25,16.5,-2.226
1503,45.75,16.5,-4.238
1503,46.25,16.5,0.664
1503,46.75,16.5,-0.223
1504,45.25,15.5,-2.731
1504,45.75,15.5,-1.775
1504,46.25,15.5,-1.947
1504,46.75,15.5,0.745
1504,45.25,16,-2.758
1504,45.75,16,-3.644
1504,46.25,16,-0.677
1504,46.75,16,-0.047
1504,45.25,16.5,-3.671
1504,45.75,16.5,-4.384
1504,46.25,16.5,0.902
1504,46.75,16.5,-0.683
1505,45.25,15.5,-3.335
1505,45.75,15.5,-2.352
1505,46.25,15.5,-1.383
1505,46.75,15.5,-0.153
1505,45.25,16,-1.023
1505,45.75,16,-3.181
1505,46.25,16,-0.506
1505,46.75,16,0.524
1505,45.25,16.5,-3.624
1505,45.75,16.5,-0.669
1505,46.25,16.5,-1.089
1505,46.75,16.5,-0.329
1506,45.25,15.5,-1.303
1506,45.75,15.5,-1.906
1506,46.25,15.5,-0.817
1506,46.75,15.5,0.515
1506,45.25,16,-0.998
1506,45.75,16,-2.165
1506,46.25,16,-0.76
1506,46.75,16,0.427
1506,45.25,16.5,-3.054
1506,45.75,16.5,-1.941
1506,46.25,16.5,-0.399
1506,46.75,16.5,0.035
1507,45.25,15.5,-1.435
1507,45.75,15.5,-1.723
1507,46.25,15.5,-1.776
1507,46.75,15.5,-1.147
1507,45.25,16,-0.64
1507,45.75,16,-2.246
1507,46.25,16,-0.989
1507,46.75,16,-0.743
1507,45.25,16.5,-2.315
1507,45.75,16.5,0.276
1507,46.25,16.5,-2.369
1507,46.75,16.5,-2.393
1508,45.25,15.5,0.956
1508,45.75,15.5,0.725
1508,46.25,15.5,2.21
1508,46.75,15.5,-0.314
1508,45.25,16,1.612
1508,45.75,16,0.868
1508,46.25,16,0.438
1508,46.75,16,0.526
1508,45.25,16.5,0.722
1508,45.75,16.5,1.797
1508,46.25,16.5,0.203
1508,46.75,16.5,-0.831
1509,45.25,15.5,-1.05
1509,45.75,15.5,-1.743
1509,46.25,15.5,-1.939
1509,46.75,15.5,0.04
1509,45.25,16,-1.619
1509,45.75,16,0.015
1509,46.25,16,-0.976
1509,46.75,16,-0.285
1509,45.25,16.5,-1.595
1509,45.75,16.5,-2.585
1509,46.25,16.5,-2.212
1509,46.75,16.5,-0.939
1510,45.25,15.5,1.788
1510,45.75,15.5,1.18
1510,46.25,15.5,2.645
1510,46.75,15.5,2.952
1510,45.25,16,2.032
1510,45.75,16,2.886
1510,46.25,16,1.837
1510,46.75,16,1.699
1510,45.25,16.5,1.21
1510,45.75,16.5,3.635
1510,46.25,16.5,-1.296
1510,46.75,16.5,1.301
1511,45.25,15.5,-2.034
1511,45.75,15.5,0.406
1511,46.25,15.5,0.442
1511,46.75,15.5,2.283
1511,45.25,16,-1.97
1511,45.75,16,1.563
1511,46.25,16,0.425
1511,46.75,16,0.271
1511,45.25,16.5,0.365
1511,45.75,16.5,-1.903
1511,46.25,16.5,-1.332
1511,46.75,16.5,1.346
1512,45.25,15.5,-4.397
1512,45.75,15.5,-5.528
1512,46.25,15.5,-2.896
1512,46.75,15.5,2.481
1512,45.25,16,-3.837
1512,45.75,16,-3.717
1512,46.25,16,-0.691
1512,46.75,16,-2.104
1512,45.25,16.5,-3.463
1512,45.75,16.5,-5.514
1512,46.25,16.5,-2.377
1512,46.75,16.5,0.511
1513,45.25,15.5,-0.392
1513,45.75,15.5,-1.574
1513,46.25,15.5,0.482
1513,46.75,15.5,-0.31
1513,45.25,16,-0.306
1513,45.75,16,-1.05
1513,46.25,16,-0.34
1513,46.75,16,-1.256
1513,45.25,16.5,-0.223
1513,45.75,16.5,-0.923
1513,46.25,16.5,1.914
1513,46.75,16.5,-0.778
1514,45.25,15.5,1.088
1514,45.75,15.5,0.158
1514,46.25,15.5,0.467
1514,46.75,15.5,2.132
1514,45.25,16,1.299
1514,45.75,16,0.181
1514,46.25,16,-0.402
1514,46.75,16,-0.129
1514,45.25,16.5,-0.086
1514,45.75,16.5,1.15
1514,46.25,16.5,-1.172
1514,46.75,16.5,-1.007
1515,45.25,15.5,0.099
1515,45.75,15.5,0.93
1515,46.25,15.5,0.331
1515,46.75,15.5,-1.335
1515,45.25,16,-0.077
1515,45.75,16,1.392
1515,46.25,16,0.733
1515,46.75,16,1.266
1515,45.25,16.5,-0.556
1515,45.75,16.5,0.573
1515,46.25,16.5,0.179
1515,46.75,16.5,1.017
1516,45.25,15.5,-2.87
1516,45.75,15.5,-0.05
1516,46.25,15.5,-1.637
1516,46.75,15.5,-3.469
1516,45.25,16,-4.786
1516,45.75,16,-1.917
1516,46.25,16,0.047
1516,46.75,16,-2.98
1516,45.25,16.5,-1.891
1516,45.75,16.5,-3.473
1516,46.25,16.5,-3.716
1516,46.75,16.5,-1.882
1517,45.25,15.5,-3.949
1517,45.75,15.5,-3.155
1517,46.25,15.5,-2.798
1517,46.75,15.5,0.535
1517,45.25,16,-3.999
1517,45.75,16,-7.566
1517,46.25,16,-0.663
1517,46.75,16,-2.204
1517,45.25,16.5,-3.319
1517,45.75,16.5,-8.256
1517,46.25,16.5,-2.313
1517,46.75,16.5,-0.602
1518,45.25,15.5,-1.121
1518,45.75,15.5,-2.844
1518,46.25,15.5,-0.968
1518,46.75,15.5,1.649
1518,45.25,16,0.487
1518,45.75,16,-3.403
1518,46.25,16,-0.234
1518,46.75,16,-0.351
1518,45.25,16.5,-0.68
1518,45.75,16.5,-1.716
1518,46.25,16.5,-0.077
1518,46.75,16.5,1.294
1519,45.25,15.5,-2.452
1519,45.75,15.5,-2.852
1519,46.25,15.5,-1.273
1519,46.75,15.5,1.035
1519,45.25,16,-1.189
1519,45.75,16,-2.642
1519,46.25,16,0.438
1519,46.75,16,0.35
1519,45.25,16.5,-2.996
1519,45.75,16.5,-0.442
1519,46.25,16.5,-1.205
1519,46.75,16.5,1.974
1520,45.25,15.5,-1.094
1520,45.75,15.5,-2.232
1520,46.25,15.5,-1.404
1520,46.75,15.5,-0.856
1520,45.25,16,0.032
1520,45.75,16,-0.799
1520,46.25,16,-1.683
1520,46.75,16,-0.566
1520,45.25,16.5,-1.482
1520,45.75,16.5,-0.602
1520,46.25,16.5,-0.601
1520,46.75,16.5,-0.182
1521,45.25,15.5,0.049
1521,45.75,15.5,0.765
1521,46.25,15.5,0.843
1521,46.75,15.5,-0.084
1521,45.25,16,-0.069
1521,45.75,16,1.01
1521,46.25,16,-0.862
1521,46.75,16,-0.108
1521,45.25,16.5,0.123
1521,45.75,16.5,1.634
1521,46.25,16.5,-1.102
1521,46.75,16.5,-1.777
1522,45.25,15.5,-0.565
1522,45.75,15.5,0.18
1522,46.25,15.5,-1.595
1522,46.75,15.5,-2.991
1522,45.25,16,-0.206
1522,45.75,16,-0.892
1522,46.25,16,-2.303
1522,46.75,16,-1.711
1522,45.25,16.5,-1.438
1522,45.75,16.5,-0.166
1522,46.25,16.5,-2.68
1522,46.75,16.5,-3.563
1523,45.25,15.5,3.103
1523,45.75,15.5,1.706
1523,46.25,15.5,0.331
1523,46.75,15.5,-1.959
1523,45.25,16,2.016
1523,45.75,16,1.528
1523,46.25,16,-0.593
1523,46.75,16,1.61
1523,45.25,16.5,0.047
1523,45.75,16.5,1.993
1523,46.25,16.5,-0.093
1523,46.75,16.5,-0.67
1524,45.25,15.5,1.292
1524,45.75,15.5,2.288
1524,46.25,15.5,-0.086
1524,46.75,15.5,0.547
1524,45.25,16,-0.788
1524,45.75,16,1.194
1524,46.25,16,-0.191
1524,46.75,16,-0.594
1524,45.25,16.5,0.272
1524,45.75,16.5,0.008
1524,46.25,16.5,-1.583
1524,46.75,16.5,-0.831
1525,45.25,15.5,-0.893
1525,45.75,15.5,-1.803
1525,46.25,15.5,0.022
1525,46.75,15.5,-1.186
1525,45.25,16,-0.646
1525,45.75,16,-0.579
1525,46.25,16,-0.577
1525,46.75,16,-2.389
1525,45.25,16.5,-1.223
1525,45.75,16.5,-1.75
1525,46.25,16.5,-1.518
1525,46.75,16.5,-1.785
1526,45.25,15.5,3.145
1526,45.75,15.5,1.144
1526,46.25,15.5,1.47
1526,46.75,15.5,1.389
1526,45.25,16,2.078
1526,45.75,16,1.662
1526,46.25,16,1.462
1526,46.75,16,1.452
1526,45.25,16.5,0.271
1526,45.75,16.5,2.868
1526,46.25,16.5,1.217
1526,46.75,16.5,-0.283
1527,45.25,15.5,1.808
1527,45.75,15.5,2.077
1527,46.25,15.5,3.347
1527,46.75,15.5,2.84
1527,45.25,16,2.187
1527,45.75,16,4.108
1527,46.25,16,3.249
1527,46.75,16,2.561
1527,45.25,16.5,1.399
1527,45.75,16.5,2.628
1527,46.25,16.5,3.474
1527,46.75,16.5,2.604
1528,45.25,15.5,-0.624
1528,45.75,15.5,-0.47
1528,46.25,15.5,-0.882
1528,46.75,15.5,1.865
1528,45.25,16,-1.698
1528,45.75,16,1.805
1528,46.25,16,2.627
1528,46.75,16,1.496
1528,45.25,16.5,-1.898
1528,45.75,16.5,0.759
1528,46.25,16.5,-0.55
1528,46.75,16.5,2.098
1529,45.25,15.5,-1.133
1529,45.75,15.5,-1.746
1529,46.25,15.5,0.128
1529,46.75,15.5,-1.28
1529,45.25,16,-0.137
1529,45.75,16,0.167
1529,46.25,16,0.533
1529,46.75,16,0.426
1529,45.25,16.5,-0.524
1529,45.75,16.5,-0.26
1529,46.25,16.5,1.707
1529,46.75,16.5,-0.086
1530,45.25,15.5,1.189
1530,45.75,15.5,2.568
1530,46.25,15.5,2.482
1530,46.75,15.5,-0.717
1530,45.25,16,1.099
1530,45.75,16,3.782
1530,46.25,16,2.417
1530,46.75,16,1.269
1530,45.25,16.5,1.08
1530,45.75,16.5,1.327
1530,46.25,16.5,0.902
1530,46.75,16.5,1.095
1531,45.25,15.5,-0.344
1531,45.75,15.5,1.443
1531,46.25,15.5,-0.133
1531,46.75,15.5,-0.715
1531,45.25,16,-1.801
1531,45.75,16,0.15
1531,46.25,16,0.107
1531,46.75,16,-2.88
1531,45.25,16.5,-0.286
1531,45.75,16.5,-2.098
1531,46.25,16.5,0.114
1531,46.75,16.5,-1.373
1532,45.25,15.5,0.184
1532,45.75,15.5,0.025
1532,46.25,15.5,-0.119
1532,46.75,15.5,-0.661
1532,45.25,16,-0.294
1532,45.75,16,-1.009
1532,46.25,16,0.086
1532,46.75,16,-0.214
1532,45.25,16.5,-1.371
1532,45.75,16.5,-1.277
1532,46.25,16.5,-0.217
1532,46.75,16.5,-1.879
1533,45.25,15.5,-0.667
1533,45.75,15.5,2.058
1533,46.25,15.5,0.492
1533,46.75,15.5,-1.708
1533,45.25,16,0.115
1533,45.75,16,-0.487
1533,46.25,16,0.563
1533,46.75,16,-0.437
1533,45.25,16.5,0.008
1533,45.75,16.5,-0.741
1533,46.25,16.5,-0.515
1533,46.75,16.5,0.224
1534,45.25,15.5,0.473
1534,45.75,15.5,0.778
1534,46.25,15.5,1.119
1534,46.75,15.5,0.3
1534,45.25,16,-0.694
1534,45.75,16,-0.668
1534,46.25,16,2.05
1534,46.75,16,-0.115
1534,45.25,16.5,-0.508
1534,45.75,16.5,-0.909
1534,46.25,16.5,1.623
1534,46.75,16.5,0.108
1535,45.25,15.5,-1.626
1535,45.75,15.5,0.235
1535,46.25,15.5,-0.421
1535,46.75,15.5,-2.175
1535,45.25,16,-2.354
1535,45.75,16,-1.926
1535,46.25,16,0.214
1535,46.75,16,-2.112
1535,45.25,16.5,-0.793
1535,45.75,16.5,-1.669
1535,46.25,16.5,-2.119
1535,46.75,16.5,-1.147
1536,45.25,15.5,-2.129
1536,45.75,15.5,-1.29
1536,46.25,15.5,-2.408
1536,46.75,15.5,-3.118
1536,45.25,16,-2.605
1536,45.75,16,-2.445
1536,46.25,16,-1.054
1536,46.75,16,-0.433
1536,45.25,16.5,-3.481
1536,45.75,16.5,-3.743
1536,46.25,16.5,-2.546
1536,46.75,16.5,-1.134
1537,45.25,15.5,-3.158
1537,45.75,15.5,-2.919
1537,46.25,15.5,-3.203
1537,46.75,15.5,-2.907
1537,45.25,16,-3.168
1537,45.75,16,-4.323
1537,46.25,16,-2.235
1537,46.75,16,-2.586
1537,45.25,16.5,-3.389
1537,45.75,16.5,-3.543
1537,46.25,16.5,-1.052
1537,46.75,16.5,-3.372
1538,45.25,15.5,-1.75
1538,45.75,15.5,-0.595
1538,46.25,15.5,-0.799
1538,46.75,15.5,-2.986
1538,45.25,16,-0.232
1538,45.75,16,-1.907
1538,46.25,16,-1.935
1538,46.75,16,-1.355
1538,45.25,16.5,-1.241
1538,45.75,16.5,-1.589
1538,46.25,16.5,-0.61
1538,46.75,16.5,-0.103
1539,45.25,15.5,-1.906
1539,45.75,15.5,1.408
1539,46.25,15.5,2.377
1539,46.75,15.5,1.634
1539,45.25,16,-1.441
1539,45.75,16,-1.203
1539,46.25,16,0.858
1539,46.75,16,-1.462
1539,45.25,16.5,-0.142
1539,45.75,16.5,-0.192
1539,46.25,16.5,0.725
1539,46.75,16.5,-0.432
1540,45.25,15.5,-3.09
1540,45.75,15.5,-5.627
1540,46.25,15.5,-5.205
1540,46.75,15.5,-5.843
1540,45.25,16,-3.822
1540,45.75,16,-4.891
1540,46.25,16,-3.447
1540,46.75,16,-3.938
1540,45.25,16.5,-4.927
1540,45.75,16.5,-4.611
1540,46.25,16.5,-1.797
1540,46.75,16.5,-3.812
1541,45.25,15.5,3.035
1541,45.75,15.5,4.088
1541,46.25,15.5,3.925
1541,46.75,15.5,2.627
1541,45.25,16,4.754
1541,45.75,16,-0.765
1541,46.25,16,2.251
1541,46.75,16,1.507
1541,45.25,16.5,0.738
1541,45.75,16.5,5.772
1541,46.25,16.5,-1.189
1541,46.75,16.5,1.923
1542,45.25,15.5,-0.299
1542,45.75,15.5,1.799
1542,46.25,15.5,2.238
1542,46.75,15.5,1.301
1542,45.25,16,-0.347
1542,45.75,16,0.983
1542,46.25,16,2.237
1542,46.75,16,3.085
1542,45.25,16.5,0.342
1542,45.75,16.5,0.562
1542,46.25,16.5,2.674
1542,46.75,16.5,4.773
1543,45.25,15.5,-3.217
1543,45.75,15.5,-1.374
1543,46.25,15.5,-1.326
1543,46.75,15.5,1.603
1543,45.25,16,-3.065
1543,45.75,16,-0.553
1543,46.25,16,0.464
1543,46.75,16,0.743
1543,45.25,16.5,-3.284
1543,45.75,16.5,-2.648
1543,46.25,16.5,-0.03
